,Depth,pressure,temp_cel_climate,temp_cel,temp_min,temp_max,Grad,Sur,co2_den,co2_state,co2_den_climate,co2_state_climate,co2_den_min,co2_state_min,co2_den_max,co2_state_max
2248,-2249,22718123.430414755,85.5945,83.5945,77.97200000000001,93.715,30.5,15.0,629.9363684870784,1.0,629.9363684870784,1.0,661.3288887260262,1.0,575.7645457617853,1.0
2249,-2250,22728224.863687504,85.625,83.625,78.0,93.75000000000001,30.5,15.0,629.9555758734163,1.0,629.9555758734163,1.0,661.344874999631,1.0,575.7914269053329,1.0
2250,-2251,22738326.296960253,85.6555,83.6555,78.02799999999999,93.78500000000001,30.5,15.0,629.9747590988345,1.0,629.9747590988345,1.0,661.3608418736691,1.0,575.8182730235496,1.0
2251,-2252,22748427.730233006,85.68599999999999,83.68599999999999,78.05600000000001,93.82000000000001,30.5,15.0,629.9939182102752,1.0,629.9939182102752,1.0,661.3767893848689,1.0,575.8450841861134,1.0
2252,-2253,22758529.16350575,85.7165,83.7165,78.084,93.855,30.5,15.0,630.0130532545577,1.0,630.0130532545577,1.0,661.392717569867,1.0,575.8718604625125,1.0
2253,-2254,22768630.5967785,85.747,83.747,78.112,93.89,30.5,15.0,630.0321642783804,1.0,630.0321642783804,1.0,661.4086264651995,1.0,575.8986019220549,1.0
2254,-2255,22778732.03005125,85.7775,83.7775,78.14,93.92500000000001,30.5,15.0,630.0512513283157,1.0,630.0512513283157,1.0,661.4245161073192,1.0,575.9253086338607,1.0
2255,-2256,22788833.463324003,85.80799999999999,83.80799999999999,78.168,93.96000000000001,30.5,15.0,630.0703144508168,1.0,630.0703144508168,1.0,661.4403865325789,1.0,575.951980666874,1.0
2256,-2257,22798934.896596752,85.8385,83.8385,78.196,93.995,30.5,15.0,630.0893536922138,1.0,630.0893536922138,1.0,661.4562377772418,1.0,575.9786180898515,1.0
2257,-2258,22809036.3298695,85.869,83.869,78.224,94.03,30.5,15.0,630.1083690987163,1.0,630.1083690987163,1.0,661.4720698774794,1.0,576.0052209713676,1.0
2258,-2259,22819137.76314225,85.8995,83.8995,78.25200000000001,94.06500000000001,30.5,15.0,630.1273607164139,1.0,630.1273607164139,1.0,661.4878828693707,1.0,576.0317893798201,1.0
2259,-2260,22829239.196415003,85.92999999999999,83.92999999999999,78.28,94.10000000000001,30.5,15.0,630.146328591276,1.0,630.146328591276,1.0,661.5036767889048,1.0,576.0583233834217,1.0
2260,-2261,22839340.629687753,85.9605,83.9605,78.30799999999999,94.135,30.5,15.0,630.1652727691472,1.0,630.1652727691472,1.0,661.5194516719775,1.0,576.0848230502096,1.0
2261,-2262,22849442.0629605,85.991,83.991,78.336,94.17,30.5,15.0,630.1841932957606,1.0,630.1841932957606,1.0,661.5352075543964,1.0,576.1112884480377,1.0
2262,-2263,22859543.49623325,86.0215,84.0215,78.364,94.20500000000001,30.5,15.0,630.2030902167246,1.0,630.2030902167246,1.0,661.5509444718758,1.0,576.1377196445861,1.0
2263,-2264,22869644.929506004,86.05199999999999,84.05199999999999,78.392,94.24000000000001,30.5,15.0,630.22196357753,1.0,630.22196357753,1.0,661.5666624600394,1.0,576.1641167073522,1.0
2264,-2265,22879746.362778753,86.0825,84.0825,78.42,94.275,30.5,15.0,630.2408134235495,1.0,630.2408134235495,1.0,661.5823615544246,1.0,576.1904797036572,1.0
2265,-2266,22889847.796051502,86.113,84.113,78.44800000000001,94.31,30.5,15.0,630.259639800038,1.0,630.259639800038,1.0,661.5980417904769,1.0,576.2168087006476,1.0
2266,-2267,22899949.22932425,86.1435,84.1435,78.476,94.34500000000001,30.5,15.0,630.2784427521344,1.0,630.2784427521344,1.0,661.6137032035518,1.0,576.2431037652906,1.0
2267,-2268,22910050.662597004,86.17399999999999,84.17399999999999,78.50399999999999,94.38000000000001,30.5,15.0,630.2972223248555,1.0,630.2972223248555,1.0,661.6293458289169,1.0,576.2693649643802,1.0
2268,-2269,22920152.095869754,86.2045,84.2045,78.53200000000001,94.415,30.5,15.0,630.3159785631067,1.0,630.3159785631067,1.0,661.644969701749,1.0,576.2955923645353,1.0
2269,-2270,22930253.529142503,86.235,84.235,78.56,94.45,30.5,15.0,630.3347115116745,1.0,630.3347115116745,1.0,661.6605748571378,1.0,576.3217860321978,1.0
2270,-2271,22940354.962415256,86.2655,84.2655,78.588,94.48500000000001,30.5,15.0,630.3534212152284,1.0,630.3534212152284,1.0,661.6761613300852,1.0,576.3479460336374,1.0
2271,-2272,22950456.395688005,86.29599999999999,84.29599999999999,78.616,94.52000000000001,30.5,15.0,630.3721077183245,1.0,630.3721077183245,1.0,661.6917291555034,1.0,576.3740724349499,1.0
2272,-2273,22960557.828960754,86.3265,84.3265,78.644,94.555,30.5,15.0,630.390771065403,1.0,630.390771065403,1.0,661.7072783682175,1.0,576.40016530206,1.0
2273,-2274,22970659.262233503,86.357,84.357,78.672,94.59,30.5,15.0,630.4094113007855,1.0,630.4094113007855,1.0,661.7228090029657,1.0,576.4262247007164,1.0
2274,-2275,22980760.695506256,86.3875,84.3875,78.7,94.62500000000001,30.5,15.0,630.4280284686863,1.0,630.4280284686863,1.0,661.7383210943996,1.0,576.4522506965026,1.0
2275,-2276,22990862.128779005,86.41799999999999,84.41799999999999,78.72800000000001,94.66000000000001,30.5,15.0,630.4466226131977,1.0,630.4466226131977,1.0,661.7538146770804,1.0,576.4782433548241,1.0
2276,-2277,23000963.562051754,86.4485,84.4485,78.756,94.69500000000001,30.5,15.0,630.4651937783048,1.0,630.4651937783048,1.0,661.7692897854877,1.0,576.5042027409187,1.0
2277,-2278,23011064.995324504,86.479,84.479,78.78399999999999,94.73,30.5,15.0,630.4837420078745,1.0,630.4837420078745,1.0,661.7847464540091,1.0,576.5301289198545,1.0
2278,-2279,23021166.428597257,86.5095,84.5095,78.81200000000001,94.765,30.5,15.0,630.5022673456639,1.0,630.5022673456639,1.0,661.8001847169511,1.0,576.5560219565314,1.0
2279,-2280,23031267.861870006,86.53999999999999,84.53999999999999,78.84,94.80000000000001,30.5,15.0,630.520769835316,1.0,630.520769835316,1.0,661.8156046085309,1.0,576.5818819156772,1.0
2280,-2281,23041369.29514275,86.5705,84.5705,78.868,94.83500000000001,30.5,15.0,630.539249520359,1.0,630.539249520359,1.0,661.831006162881,1.0,576.6077088618543,1.0
2281,-2282,23051470.7284155,86.601,84.601,78.896,94.87,30.5,15.0,630.5577064442145,1.0,630.5577064442145,1.0,661.8463894140494,1.0,576.6335028594576,1.0
2282,-2283,23061572.16168825,86.6315,84.6315,78.924,94.905,30.5,15.0,630.5761406501902,1.0,630.5761406501902,1.0,661.8617543959986,1.0,576.6592639727106,1.0
2283,-2284,23071673.594961002,86.66199999999999,84.66199999999999,78.952,94.94000000000001,30.5,15.0,630.5945521814806,1.0,630.5945521814806,1.0,661.877101142606,1.0,576.684992265676,1.0
2284,-2285,23081775.02823375,86.6925,84.6925,78.98,94.97500000000001,30.5,15.0,630.6129410811698,1.0,630.6129410811698,1.0,661.8924296876623,1.0,576.7106878022454,1.0
2285,-2286,23091876.4615065,86.723,84.723,79.008,95.01,30.5,15.0,630.6313073922349,1.0,630.6313073922349,1.0,661.9077400648783,1.0,576.7363506461472,1.0
2286,-2287,23101977.894779254,86.7535,84.7535,79.036,95.045,30.5,15.0,630.6496511575368,1.0,630.6496511575368,1.0,661.9230323078798,1.0,576.7619808609462,1.0
2287,-2288,23112079.328052003,86.78399999999999,84.78399999999999,79.06400000000001,95.08000000000001,30.5,15.0,630.6679724198348,1.0,630.6679724198348,1.0,661.9383064502041,1.0,576.7875785100388,1.0
2288,-2289,23122180.761324752,86.8145,84.8145,79.092,95.11500000000001,30.5,15.0,630.6862712217727,1.0,630.6862712217727,1.0,661.9535625253096,1.0,576.8131436566622,1.0
2289,-2290,23132282.1945975,86.845,84.845,79.12,95.15,30.5,15.0,630.7045476058825,1.0,630.7045476058825,1.0,661.9688005665693,1.0,576.838676363886,1.0
2290,-2291,23142383.627870254,86.8755,84.8755,79.148,95.185,30.5,15.0,630.7228016145973,1.0,630.7228016145973,1.0,661.9840206072764,1.0,576.8641766946192,1.0
2291,-2292,23152485.061143003,86.90599999999999,84.90599999999999,79.176,95.22000000000001,30.5,15.0,630.7410332902325,1.0,630.7410332902325,1.0,661.9992226806378,1.0,576.889644711608,1.0
2292,-2293,23162586.494415753,86.9365,84.9365,79.20400000000001,95.25500000000001,30.5,15.0,630.7592426750007,1.0,630.7592426750007,1.0,662.0144068197793,1.0,576.9150804774358,1.0
2293,-2294,23172687.9276885,86.967,84.967,79.232,95.29,30.5,15.0,630.7774298110053,1.0,630.7774298110053,1.0,662.0295730577429,1.0,576.9404840545269,1.0
2294,-2295,23182789.360961255,86.9975,84.9975,79.26,95.325,30.5,15.0,630.7955947402414,1.0,630.7955947402414,1.0,662.0447214274915,1.0,576.9658555051446,1.0
2295,-2296,23192890.794234004,87.02799999999999,85.02799999999999,79.288,95.36000000000001,30.5,15.0,630.8137375046009,1.0,630.8137375046009,1.0,662.0598519619027,1.0,576.9911948913872,1.0
2296,-2297,23202992.227506753,87.0585,85.0585,79.316,95.39500000000001,30.5,15.0,630.8318581458635,1.0,630.8318581458635,1.0,662.0749646937775,1.0,577.0165022752013,1.0
2297,-2298,23213093.660779502,87.089,85.089,79.34400000000001,95.43,30.5,15.0,630.849956705703,1.0,630.849956705703,1.0,662.09005965583,1.0,577.0417777183694,1.0
2298,-2299,23223195.094052255,87.1195,85.1195,79.372,95.465,30.5,15.0,630.8680332256956,1.0,630.8680332256956,1.0,662.1051368806977,1.0,577.0670212825122,1.0
2299,-2300,23233296.527325004,87.14999999999999,85.14999999999999,79.4,95.50000000000001,30.5,15.0,630.8860877473023,1.0,630.8860877473023,1.0,662.1201964009343,1.0,577.0922330290997,1.0
2300,-2301,23243397.960597754,87.1805,85.1805,79.428,95.53500000000001,30.5,15.0,630.9041203118838,1.0,630.9041203118838,1.0,662.1352382490157,1.0,577.1174130194389,1.0
2301,-2302,23253499.393870503,87.211,85.211,79.456,95.57000000000001,30.5,15.0,630.9221309606925,1.0,630.9221309606925,1.0,662.1502624573338,1.0,577.1425613146822,1.0
2302,-2303,23263600.827143256,87.2415,85.2415,79.484,95.605,30.5,15.0,630.940119734881,1.0,630.940119734881,1.0,662.1652690582059,1.0,577.1676779758255,1.0
2303,-2304,23273702.260416005,87.27199999999999,85.27199999999999,79.512,95.64000000000001,30.5,15.0,630.9580866754933,1.0,630.9580866754933,1.0,662.1802580838648,1.0,577.1927630637052,1.0
2304,-2305,23283803.693688754,87.3025,85.3025,79.54,95.67500000000001,30.5,15.0,630.976031823471,1.0,630.976031823471,1.0,662.1952295664655,1.0,577.2178166390065,1.0
2305,-2306,23293905.126961507,87.333,85.333,79.568,95.71000000000001,30.5,15.0,630.9939552196524,1.0,630.9939552196524,1.0,662.2101835380848,1.0,577.2428387622559,1.0
2306,-2307,23304006.560234256,87.3635,85.3635,79.596,95.745,30.5,15.0,631.0118569047726,1.0,631.0118569047726,1.0,662.225120030717,1.0,577.2678294938293,1.0
2307,-2308,23314107.993507,87.394,85.394,79.624,95.78,30.5,15.0,631.0297369194641,1.0,631.0297369194641,1.0,662.240039076281,1.0,577.2927888939429,1.0
2308,-2309,23324209.42677975,87.4245,85.4245,79.652,95.81500000000001,30.5,15.0,631.0475953042555,1.0,631.0475953042555,1.0,662.2549407066192,1.0,577.3177170226631,1.0
2309,-2310,23334310.8600525,87.455,85.455,79.68,95.85000000000001,30.5,15.0,631.0654320995743,1.0,631.0654320995743,1.0,662.2698249534873,1.0,577.3426139399049,1.0
2310,-2311,23344412.293325253,87.4855,85.4855,79.708,95.885,30.5,15.0,631.0832473457458,1.0,631.0832473457458,1.0,662.2846918485711,1.0,577.367479705425,1.0
2311,-2312,23354513.726598002,87.516,85.516,79.736,95.92,30.5,15.0,631.1010410829932,1.0,631.1010410829932,1.0,662.2995414234741,1.0,577.3923143788344,1.0
2312,-2313,23364615.15987075,87.5465,85.5465,79.764,95.95500000000001,30.5,15.0,631.1188133514396,1.0,631.1188133514396,1.0,662.3143737097256,1.0,577.4171180195862,1.0
2313,-2314,23374716.5931435,87.577,85.577,79.792,95.99000000000001,30.5,15.0,631.136564191105,1.0,631.136564191105,1.0,662.3291887387758,1.0,577.4418906869868,1.0
2314,-2315,23384818.026416253,87.6075,85.6075,79.82000000000001,96.025,30.5,15.0,631.154293641911,1.0,631.154293641911,1.0,662.343986541997,1.0,577.4666324401907,1.0
2315,-2316,23394919.459689002,87.638,85.638,79.848,96.06,30.5,15.0,631.1720017436784,1.0,631.1720017436784,1.0,662.3587671506833,1.0,577.4913433382025,1.0
2316,-2317,23405020.89296175,87.6685,85.6685,79.876,96.09500000000001,30.5,15.0,631.1896885361261,1.0,631.1896885361261,1.0,662.3735305960571,1.0,577.516023439875,1.0
2317,-2318,23415122.3262345,87.699,85.699,79.904,96.13000000000001,30.5,15.0,631.2073540588772,1.0,631.2073540588772,1.0,662.3882769092602,1.0,577.540672803915,1.0
2318,-2319,23425223.759507254,87.7295,85.7295,79.932,96.165,30.5,15.0,631.2249983514516,1.0,631.2249983514516,1.0,662.4030061213589,1.0,577.5652914888775,1.0
2319,-2320,23435325.192780003,87.76,85.76,79.96000000000001,96.2,30.5,15.0,631.2426214532702,1.0,631.2426214532702,1.0,662.4177182633445,1.0,577.5898795531707,1.0
2320,-2321,23445426.626052752,87.7905,85.7905,79.988,96.23500000000001,30.5,15.0,631.2602234036614,1.0,631.2602234036614,1.0,662.4324133661314,1.0,577.6144370550558,1.0
2321,-2322,23455528.059325505,87.821,85.821,80.016,96.27000000000001,30.5,15.0,631.2778042418449,1.0,631.2778042418449,1.0,662.4470914605621,1.0,577.6389640526454,1.0
2322,-2323,23465629.492598254,87.8515,85.8515,80.044,96.305,30.5,15.0,631.29536400695,1.0,631.29536400695,1.0,662.4617525773962,1.0,577.6634606039048,1.0
2323,-2324,23475730.925871003,87.882,85.882,80.072,96.34,30.5,15.0,631.3129027380086,1.0,631.3129027380086,1.0,662.4763967473267,1.0,577.6879267666553,1.0
2324,-2325,23485832.359143753,87.9125,85.9125,80.1,96.37500000000001,30.5,15.0,631.3304204739494,1.0,631.3304204739494,1.0,662.4910240009643,1.0,577.7123625985683,1.0
2325,-2326,23495933.792416506,87.943,85.943,80.128,96.41000000000001,30.5,15.0,631.347917253608,1.0,631.347917253608,1.0,662.505634368854,1.0,577.7367681571747,1.0
2326,-2327,23506035.225689255,87.9735,85.9735,80.156,96.44500000000001,30.5,15.0,631.3653931157214,1.0,631.3653931157214,1.0,662.5202278814594,1.0,577.7611434998566,1.0
2327,-2328,23516136.658962004,88.004,86.004,80.184,96.48,30.5,15.0,631.3828480989334,1.0,631.3828480989334,1.0,662.5348045691693,1.0,577.7854886838518,1.0
2328,-2329,23526238.092234753,88.0345,86.0345,80.212,96.51500000000001,30.5,15.0,631.4002822417873,1.0,631.4002822417873,1.0,662.5493644623031,1.0,577.8098037662559,1.0
2329,-2330,23536339.525507506,88.065,86.065,80.24,96.55000000000001,30.5,15.0,631.4176955827311,1.0,631.4176955827311,1.0,662.563907591105,1.0,577.83408880402,1.0
2330,-2331,23546440.958780255,88.0955,86.0955,80.268,96.58500000000001,30.5,15.0,631.4350881601202,1.0,631.4350881601202,1.0,662.5784339857433,1.0,577.858343853952,1.0
2331,-2332,23556542.392053004,88.126,86.126,80.296,96.62,30.5,15.0,631.452460012213,1.0,631.452460012213,1.0,662.5929436763178,1.0,577.8825689727158,1.0
2332,-2333,23566643.825325754,88.1565,86.1565,80.324,96.655,30.5,15.0,631.4698111771713,1.0,631.4698111771713,1.0,662.6074366928513,1.0,577.906764216836,1.0
2333,-2334,23576745.258598506,88.187,86.187,80.352,96.69000000000001,30.5,15.0,631.487141693065,1.0,631.487141693065,1.0,662.6219130652939,1.0,577.9309296426927,1.0
2334,-2335,23586846.691871252,88.2175,86.2175,80.38,96.72500000000001,30.5,15.0,631.5044515978666,1.0,631.5044515978666,1.0,662.6363728235258,1.0,577.9550653065264,1.0
2335,-2336,23596948.125144,88.248,86.248,80.408,96.76,30.5,15.0,631.5217409294575,1.0,631.5217409294575,1.0,662.650815997354,1.0,577.9791712644338,1.0
2336,-2337,23607049.55841675,88.2785,86.2785,80.436,96.795,30.5,15.0,631.5390097256216,1.0,631.5390097256216,1.0,662.6652426165094,1.0,578.0032475723755,1.0
2337,-2338,23617150.991689503,88.309,86.309,80.464,96.83000000000001,30.5,15.0,631.5562580240532,1.0,631.5562580240532,1.0,662.6796527106575,1.0,578.0272942861686,1.0
2338,-2339,23627252.424962252,88.3395,86.3395,80.492,96.86500000000001,30.5,15.0,631.573485862351,1.0,631.573485862351,1.0,662.694046309387,1.0,578.0513114614927,1.0
2339,-2340,23637353.858235,88.37,86.37,80.52,96.9,30.5,15.0,631.5906932780201,1.0,631.5906932780201,1.0,662.7084234422184,1.0,578.0752991538861,1.0
2340,-2341,23647455.29150775,88.4005,86.4005,80.548,96.935,30.5,15.0,631.6078803084764,1.0,631.6078803084764,1.0,662.7227841385974,1.0,578.0992574187514,1.0
2341,-2342,23657556.724780504,88.431,86.431,80.57600000000001,96.97000000000001,30.5,15.0,631.6250469910414,1.0,631.6250469910414,1.0,662.7371284279028,1.0,578.1231863113493,1.0
2342,-2343,23667658.158053253,88.4615,86.4615,80.604,97.00500000000001,30.5,15.0,631.6421933629404,1.0,631.6421933629404,1.0,662.7514563394396,1.0,578.1470858868057,1.0
2343,-2344,23677759.591326002,88.492,86.492,80.632,97.04,30.5,15.0,631.6593194613137,1.0,631.6593194613137,1.0,662.7657679024408,1.0,578.1709562001068,1.0
2344,-2345,23687861.02459875,88.5225,86.5225,80.66,97.075,30.5,15.0,631.6764253232072,1.0,631.6764253232072,1.0,662.7800631460767,1.0,578.1947973061045,1.0
2345,-2346,23697962.457871504,88.553,86.553,80.688,97.11000000000001,30.5,15.0,631.6935109855754,1.0,631.6935109855754,1.0,662.7943420994359,1.0,578.2186092595106,1.0
2346,-2347,23708063.891144253,88.5835,86.5835,80.71600000000001,97.14500000000001,30.5,15.0,631.7105764852822,1.0,631.7105764852822,1.0,662.808604791546,1.0,578.2423921149061,1.0
2347,-2348,23718165.324417002,88.614,86.614,80.744,97.18,30.5,15.0,631.7276218590977,1.0,631.7276218590977,1.0,662.8228512513612,1.0,578.2661459267304,1.0
2348,-2349,23728266.75768975,88.6445,86.6445,80.772,97.215,30.5,15.0,631.7446471437097,1.0,631.7446471437097,1.0,662.8370815077675,1.0,578.2898707492902,1.0
2349,-2350,23738368.190962505,88.675,86.675,80.8,97.25000000000001,30.5,15.0,631.761652375707,1.0,631.761652375707,1.0,662.8512955895787,1.0,578.3135666367591,1.0
2350,-2351,23748469.624235254,88.7055,86.7055,80.828,97.28500000000001,30.5,15.0,631.7786375915941,1.0,631.7786375915941,1.0,662.8654935255432,1.0,578.3372336431731,1.0
2351,-2352,23758571.057508003,88.736,86.736,80.856,97.32000000000001,30.5,15.0,631.7956028277854,1.0,631.7956028277854,1.0,662.8796753443386,1.0,578.3608718224368,1.0
2352,-2353,23768672.490780752,88.7665,86.7665,80.884,97.355,30.5,15.0,631.8125481206022,1.0,631.8125481206022,1.0,662.8938410745725,1.0,578.3844812283194,1.0
2353,-2354,23778773.924053505,88.797,86.797,80.912,97.39000000000001,30.5,15.0,631.8294735062815,1.0,631.8294735062815,1.0,662.9079907447884,1.0,578.4080619144588,1.0
2354,-2355,23788875.357326254,88.8275,86.8275,80.94,97.42500000000001,30.5,15.0,631.8463790209688,1.0,631.8463790209688,1.0,662.9221243834531,1.0,578.431613934359,1.0
2355,-2356,23798976.790599003,88.858,86.858,80.968,97.46000000000001,30.5,15.0,631.8632647007245,1.0,631.8632647007245,1.0,662.9362420189761,1.0,578.4551373413914,1.0
2356,-2357,23809078.223871756,88.8885,86.8885,80.996,97.495,30.5,15.0,631.8801305815155,1.0,631.8801305815155,1.0,662.9503436796904,1.0,578.4786321887949,1.0
2357,-2358,23819179.657144506,88.919,86.919,81.024,97.53,30.5,15.0,631.8969766992255,1.0,631.8969766992255,1.0,662.9644293938636,1.0,578.5020985296795,1.0
2358,-2359,23829281.090417255,88.9495,86.9495,81.052,97.56500000000001,30.5,15.0,631.9138030896492,1.0,631.9138030896492,1.0,662.9784991896994,1.0,578.5255364170222,1.0
2359,-2360,23839382.523690004,88.98,86.98,81.08,97.60000000000001,30.5,15.0,631.9306097884923,1.0,631.9306097884923,1.0,662.9925530953285,1.0,578.5489459036686,1.0
2360,-2361,23849483.956962757,89.0105,87.0105,81.108,97.635,30.5,15.0,631.9473968313772,1.0,631.9473968313772,1.0,663.006591138818,1.0,578.5723270423366,1.0
2361,-2362,23859585.390235506,89.041,87.041,81.136,97.67,30.5,15.0,631.9641642538351,1.0,631.9641642538351,1.0,663.0206133481673,1.0,578.595679885611,1.0
2362,-2363,23869686.82350825,89.0715,87.0715,81.164,97.70500000000001,30.5,15.0,631.9809120913161,1.0,631.9809120913161,1.0,663.0346197513097,1.0,578.61900448595,1.0
2363,-2364,23879788.256781,89.102,87.102,81.19200000000001,97.74000000000001,30.5,15.0,631.9976403791762,1.0,631.9976403791762,1.0,663.0486103761117,1.0,578.6423008956824,1.0
2364,-2365,23889889.69005375,89.1325,87.1325,81.22,97.775,30.5,15.0,632.0143491526942,1.0,632.0143491526942,1.0,663.0625852503708,1.0,578.6655691670054,1.0
2365,-2366,23899991.123326503,89.163,87.163,81.248,97.81,30.5,15.0,632.0310384470564,1.0,632.0310384470564,1.0,663.0765444018242,1.0,578.6888093519915,1.0
2366,-2367,23910092.556599252,89.1935,87.1935,81.276,97.84500000000001,30.5,15.0,632.0477082973687,1.0,632.0477082973687,1.0,663.0904878581367,1.0,578.7120215025842,1.0
2367,-2368,23920193.989872,89.224,87.224,81.304,97.88000000000001,30.5,15.0,632.0643587386477,1.0,632.0643587386477,1.0,663.1044156469111,1.0,578.7352056705977,1.0
2368,-2369,23930295.42314475,89.2545,87.2545,81.33200000000001,97.915,30.5,15.0,632.0809898058278,1.0,632.0809898058278,1.0,663.1183277956837,1.0,578.7583619077227,1.0
2369,-2370,23940396.856417503,89.285,87.285,81.36,97.95,30.5,15.0,632.0976015337592,1.0,632.0976015337592,1.0,663.1322243319263,1.0,578.7814902655189,1.0
2370,-2371,23950498.289690252,89.3155,87.3155,81.388,97.98500000000001,30.5,15.0,632.1141939572025,1.0,632.1141939572025,1.0,663.1461052830441,1.0,578.8045907954245,1.0
2371,-2372,23960599.722963,89.346,87.346,81.416,98.02000000000001,30.5,15.0,632.1307671108431,1.0,632.1307671108431,1.0,663.1599706763791,1.0,578.8276635487465,1.0
2372,-2373,23970701.156235754,89.3765,87.3765,81.444,98.055,30.5,15.0,632.147321029274,1.0,632.147321029274,1.0,663.1738205392072,1.0,578.8507085766718,1.0
2373,-2374,23980802.589508504,89.407,87.407,81.47200000000001,98.09,30.5,15.0,632.1638557470095,1.0,632.1638557470095,1.0,663.1876548987407,1.0,578.8737259302578,1.0
2374,-2375,23990904.022781253,89.4375,87.4375,81.5,98.12500000000001,30.5,15.0,632.1803712984777,1.0,632.1803712984777,1.0,663.2014737821249,1.0,578.89671566044,1.0
2375,-2376,24001005.456054002,89.468,87.468,81.528,98.16000000000001,30.5,15.0,632.1968677180273,1.0,632.1968677180273,1.0,663.2152772164446,1.0,578.9196778180278,1.0
2376,-2377,24011106.889326755,89.49849999999999,87.49849999999999,81.556,98.19500000000001,30.5,15.0,632.2133450399206,1.0,632.2133450399206,1.0,663.2290652287198,1.0,578.9426124537089,1.0
2377,-2378,24021208.322599504,89.529,87.529,81.584,98.23,30.5,15.0,632.2298032983391,1.0,632.2298032983391,1.0,663.2428378459041,1.0,578.9655196180441,1.0
2378,-2379,24031309.755872253,89.5595,87.5595,81.612,98.26500000000001,30.5,15.0,632.246242527382,1.0,632.246242527382,1.0,663.2565950948884,1.0,578.988399361473,1.0
2379,-2380,24041411.189145003,89.59,87.59,81.64,98.30000000000001,30.5,15.0,632.2626627610658,1.0,632.2626627610658,1.0,663.2703370025034,1.0,579.011251734312,1.0
2380,-2381,24051512.622417755,89.62049999999999,87.62049999999999,81.668,98.33500000000001,30.5,15.0,632.2790640333242,1.0,632.2790640333242,1.0,663.2840635955133,1.0,579.0340767867573,1.0
2381,-2382,24061614.055690505,89.651,87.651,81.696,98.37,30.5,15.0,632.2954463780133,1.0,632.2954463780133,1.0,663.29777490062,1.0,579.0568745688776,1.0
2382,-2383,24071715.488963254,89.6815,87.6815,81.724,98.405,30.5,15.0,632.311809828903,1.0,632.311809828903,1.0,663.3114709444621,1.0,579.0796451306259,1.0
2383,-2384,24081816.922236003,89.712,87.712,81.752,98.44000000000001,30.5,15.0,632.3281544196842,1.0,632.3281544196842,1.0,663.3251517536168,1.0,579.1023885218291,1.0
2384,-2385,24091918.355508756,89.74249999999999,87.74249999999999,81.78,98.47500000000001,30.5,15.0,632.3444801839678,1.0,632.3444801839678,1.0,663.3388173545974,1.0,579.125104792196,1.0
2385,-2386,24102019.788781505,89.773,87.773,81.808,98.51,30.5,15.0,632.3607871552837,1.0,632.3607871552837,1.0,663.3524677738554,1.0,579.1477939913159,1.0
2386,-2387,24112121.222054254,89.8035,87.8035,81.836,98.545,30.5,15.0,632.3770753670798,1.0,632.3770753670798,1.0,663.3661030377806,1.0,579.1704561686532,1.0
2387,-2388,24122222.655327003,89.834,87.834,81.864,98.58000000000001,30.5,15.0,632.3933448527273,1.0,632.3933448527273,1.0,663.379723172702,1.0,579.1930913735564,1.0
2388,-2389,24132324.088599756,89.86449999999999,87.86449999999999,81.892,98.61500000000001,30.5,15.0,632.4095956455146,1.0,632.4095956455146,1.0,663.3933282048827,1.0,579.2156996552544,1.0
2389,-2390,24142425.5218725,89.895,87.895,81.92,98.65,30.5,15.0,632.4258277786498,1.0,632.4258277786498,1.0,663.4069181605275,1.0,579.2382810628537,1.0
2390,-2391,24152526.95514525,89.9255,87.9255,81.94800000000001,98.685,30.5,15.0,632.4420412852643,1.0,632.4420412852643,1.0,663.4204930657811,1.0,579.2608356453463,1.0
2391,-2392,24162628.388418,89.956,87.956,81.976,98.72000000000001,30.5,15.0,632.4582361984113,1.0,632.4582361984113,1.0,663.4340529467232,1.0,579.2833634516031,1.0
2392,-2393,24172729.821690753,89.98649999999999,87.98649999999999,82.004,98.75500000000001,30.5,15.0,632.4744125510618,1.0,632.4744125510618,1.0,663.4475978293759,1.0,579.3058645303773,1.0
2393,-2394,24182831.254963502,90.017,88.017,82.032,98.79,30.5,15.0,632.4905703761109,1.0,632.4905703761109,1.0,663.461127739698,1.0,579.3283389303082,1.0
2394,-2395,24192932.68823625,90.0475,88.0475,82.06,98.825,30.5,15.0,632.5067097063701,1.0,632.5067097063701,1.0,663.4746427035877,1.0,579.350786699908,1.0
2395,-2396,24203034.121509,90.078,88.078,82.08800000000001,98.86000000000001,30.5,15.0,632.5228305745809,1.0,632.5228305745809,1.0,663.4881427468839,1.0,579.3732078875838,1.0
2396,-2397,24213135.554781754,90.10849999999999,88.10849999999999,82.116,98.89500000000001,30.5,15.0,632.5389330134017,1.0,632.5389330134017,1.0,663.5016278953658,1.0,579.395602541619,1.0
2397,-2398,24223236.988054503,90.139,88.139,82.144,98.93,30.5,15.0,632.555017055413,1.0,632.555017055413,1.0,663.5150981747504,1.0,579.4179707101827,1.0
2398,-2399,24233338.421327252,90.1695,88.1695,82.172,98.965,30.5,15.0,632.5710827331209,1.0,632.5710827331209,1.0,663.5285536106969,1.0,579.4403124413268,1.0
2399,-2400,24243439.8546,90.2,88.2,82.2,99.00000000000001,30.5,15.0,632.5871300789512,1.0,632.5871300789512,1.0,663.5419942288023,1.0,579.4626277829894,1.0
